location,latitude,longitude,time,temperature,humidity,precipitation,wind_speed,pm2_5,pm10,nitrogen_dioxide,ozone,sulphur_dioxide,carbon_monoxide
Noida,28.5355,77.391,2026-07-19 11:00:00,35.2,48,0.0,11.5,104.8,612.8,7.5,139.0,13.6,264.0
Noida,28.5355,77.391,2026-07-19 12:00:00,35.8,47,0.0,10.1,107.3,640.7,4.8,140.0,12.5,252.0
Noida,28.5355,77.391,2026-07-19 13:00:00,34.8,51,0.0,4.3,108.5,657.5,4.0,132.0,10.9,284.0
Noida,28.5355,77.391,2026-07-19 14:00:00,33.7,56,0.1,4.3,112.0,689.2,4.9,122.0,9.7,334.0
Noida,28.5355,77.391,2026-07-19 15:00:00,32.8,64,0.1,8.5,108.5,618.4,7.0,114.0,9.1,405.0
Noida,28.5355,77.391,2026-07-19 16:00:00,32.3,68,0.1,5.4,111.8,651.9,10.7,105.0,9.0,494.0
Noida,28.5355,77.391,2026-07-19 17:00:00,31.6,84,0.0,12.7,94.8,428.4,15.1,99.0,14.8,570.0
Noida,28.5355,77.391,2026-07-19 18:00:00,31.2,86,0.0,8.5,105.2,491.7,19.3,84.0,16.1,632.0
Noida,28.5355,77.391,2026-07-19 19:00:00,30.8,87,0.0,8.2,105.7,454.5,25.1,64.0,17.9,681.0
Noida,28.5355,77.391,2026-07-19 20:00:00,30.4,88,0.0,8.9,104.1,408.9,29.3,48.0,19.1,689.0
Noida,28.5355,77.391,2026-07-19 21:00:00,30.2,89,0.0,6.3,103.6,387.4,30.5,41.0,19.3,628.0
Noida,28.5355,77.391,2026-07-19 22:00:00,29.9,89,0.0,6.0,107.8,417.2,30.1,40.0,19.0,525.0
Noida,28.5355,77.391,2026-07-19 23:00:00,29.5,89,0.3,9.5,116.4,476.8,28.6,41.0,18.1,435.0
Noida,28.5355,77.391,2026-07-20 00:00:00,26.6,97,8.8,12.6,128.1,581.1,25.6,46.0,16.3,375.0
Noida,28.5355,77.391,2026-07-20 01:00:00,26.3,96,2.1,10.1,139.2,665.0,21.5,54.0,13.9,328.0
Noida,28.5355,77.391,2026-07-20 02:00:00,26.9,95,0.7,7.4,144.4,702.2,18.5,59.0,12.0,294.0
Noida,28.5355,77.391,2026-07-20 03:00:00,27.4,96,0.3,7.2,141.1,665.0,17.1,59.0,10.8,268.0
Noida,28.5355,77.391,2026-07-20 04:00:00,27.6,93,0.9,5.0,127.6,549.5,16.8,56.0,10.0,255.0
Noida,28.5355,77.391,2026-07-20 05:00:00,28.7,83,0.3,10.0,31.7,80.6,14.2,64.0,6.5,273.0
Noida,28.5355,77.391,2026-07-20 06:00:00,28.4,86,0.1,8.6,27.5,58.6,17.5,58.0,7.5,345.0
Noida,28.5355,77.391,2026-07-20 07:00:00,29.0,86,0.0,5.2,25.4,44.6,21.9,51.0,8.9,448.0
Noida,28.5355,77.391,2026-07-20 08:00:00,28.9,87,1.6,2.5,26.5,39.1,23.9,48.0,9.8,525.0
Noida,28.5355,77.391,2026-07-20 09:00:00,28.6,91,0.8,5.4,26.4,48.1,21.1,54.0,9.7,552.0
Noida,28.5355,77.391,2026-07-20 10:00:00,28.4,89,2.3,3.8,29.1,75.9,15.8,65.0,9.1,554.0
Noida,28.5355,77.391,2026-07-20 11:00:00,29.9,80,0.8,7.2,31.1,88.5,11.8,75.0,8.8,551.0
Noida,28.5355,77.391,2026-07-20 12:00:00,28.9,87,4.2,7.3,33.2,97.8,10.3,82.0,9.1,544.0
Noida,28.5355,77.391,2026-07-20 13:00:00,29.0,85,0.8,12.4,39.1,133.6,10.0,87.0,9.7,532.0
Noida,28.5355,77.391,2026-07-20 14:00:00,29.2,86,0.6,6.9,42.7,153.2,10.8,89.0,10.4,530.0
Noida,28.5355,77.391,2026-07-20 15:00:00,30.8,77,0.2,5.1,43.9,150.4,12.4,88.0,11.2,531.0
Noida,28.5355,77.391,2026-07-20 16:00:00,30.7,77,0.1,4.2,44.7,146.2,14.9,85.0,12.0,542.0
Noida,28.5355,77.391,2026-07-20 17:00:00,30.0,76,0.0,5.8,29.3,65.0,18.0,87.0,10.2,602.0
Noida,28.5355,77.391,2026-07-20 18:00:00,28.6,87,0.5,6.3,32.5,59.6,36.7,61.0,14.7,782.0
Noida,28.5355,77.391,2026-07-20 19:00:00,27.7,93,1.1,4.8,48.0,77.3,62.1,26.0,20.9,1011.0
Noida,28.5355,77.391,2026-07-20 20:00:00,27.5,95,1.0,4.2,63.8,91.3,79.3,1.0,25.1,1114.0
Noida,28.5355,77.391,2026-07-20 21:00:00,27.6,94,0.8,2.5,62.6,88.5,81.2,0.0,25.5,977.0
Noida,28.5355,77.391,2026-07-20 22:00:00,27.4,95,0.7,4.0,64.7,91.7,74.7,3.0,23.8,714.0
Noida,28.5355,77.391,2026-07-20 23:00:00,27.4,94,0.8,2.6,54.9,78.5,66.0,12.0,21.9,498.0
Noida,28.5355,77.391,2026-07-21 00:00:00,26.8,95,0.0,3.7,43.1,65.2,55.2,24.0,19.9,397.0
Noida,28.5355,77.391,2026-07-21 01:00:00,26.6,94,0.4,3.6,36.4,55.6,42.2,39.0,17.5,342.0
Noida,28.5355,77.391,2026-07-21 02:00:00,26.6,94,0.1,6.1,31.8,49.9,32.2,50.0,16.0,306.0
Noida,28.5355,77.391,2026-07-21 03:00:00,26.2,93,0.2,7.0,29.5,45.4,27.7,53.0,15.7,276.0
Noida,28.5355,77.391,2026-07-21 04:00:00,25.8,95,0.8,7.2,27.1,37.3,26.1,53.0,16.3,264.0
Noida,28.5355,77.391,2026-07-21 05:00:00,26.0,96,0.3,8.2,10.8,16.0,18.6,65.0,12.0,275.0
Noida,28.5355,77.391,2026-07-21 06:00:00,25.8,95,1.0,10.2,13.4,16.9,21.6,63.0,16.3,330.0
Noida,28.5355,77.391,2026-07-21 07:00:00,26.0,95,0.3,11.6,18.0,20.7,25.5,60.0,22.0,408.0
Noida,28.5355,77.391,2026-07-21 08:00:00,26.6,92,0.1,11.8,22.2,23.6,26.7,63.0,25.2,446.0
Noida,28.5355,77.391,2026-07-21 09:00:00,27.7,85,0.2,12.8,16.8,17.5,22.5,76.0,23.5,402.0
Noida,28.5355,77.391,2026-07-21 10:00:00,28.6,81,0.2,11.6,14.2,14.8,15.6,95.0,19.3,318.0
Noida,28.5355,77.391,2026-07-21 11:00:00,27.6,93,0.1,13.0,12.6,13.2,10.6,109.0,15.9,258.0
Noida,28.5355,77.391,2026-07-21 12:00:00,29.3,87,0.9,10.1,11.3,11.8,9.5,115.0,14.5,248.0
Noida,28.5355,77.391,2026-07-21 13:00:00,30.9,78,0.2,9.0,10.7,11.1,10.3,117.0,13.9,261.0
Noida,28.5355,77.391,2026-07-21 14:00:00,27.4,92,5.3,13.3,11.9,12.3,11.4,119.0,13.6,284.0
Noida,28.5355,77.391,2026-07-21 15:00:00,27.5,92,1.2,1.6,12.1,12.5,11.6,126.0,13.7,307.0
Noida,28.5355,77.391,2026-07-21 16:00:00,29.4,82,0.0,2.9,12.9,13.2,12.1,133.0,14.1,339.0
Noida,28.5355,77.391,2026-07-21 17:00:00,29.7,81,0.1,9.4,26.1,28.3,18.7,110.0,11.8,395.0
Noida,28.5355,77.391,2026-07-21 18:00:00,29.2,81,0.2,7.3,31.7,33.1,23.8,98.0,13.2,508.0
Noida,28.5355,77.391,2026-07-21 19:00:00,28.5,85,0.1,6.6,35.3,36.4,30.6,82.0,15.2,644.0
Noida,28.5355,77.391,2026-07-21 20:00:00,28.2,87,0.0,6.6,34.5,35.3,34.2,71.0,16.2,718.0
Noida,28.5355,77.391,2026-07-21 21:00:00,28.0,87,0.0,8.7,31.7,32.1,31.4,70.0,15.4,676.0
Noida,28.5355,77.391,2026-07-21 22:00:00,27.1,91,0.4,11.8,29.8,30.0,25.4,75.0,13.8,573.0
Noida,28.5355,77.391,2026-07-21 23:00:00,26.6,94,0.2,10.4,28.6,28.9,20.3,79.0,12.5,486.0
Noida,28.5355,77.391,2026-07-22 00:00:00,26.4,95,0.2,8.1,27.2,27.5,17.7,80.0,12.0,446.0
Noida,28.5355,77.391,2026-07-22 01:00:00,26.4,96,0.0,7.6,26.3,26.5,16.1,80.0,11.9,423.0
Noida,28.5355,77.391,2026-07-22 02:00:00,26.3,96,0.3,10.2,26.4,26.5,14.9,79.0,12.1,404.0
Noida,28.5355,77.391,2026-07-22 03:00:00,26.0,96,0.4,11.1,26.7,26.8,14.1,77.0,12.7,380.0
Noida,28.5355,77.391,2026-07-22 04:00:00,25.6,95,0.7,13.5,25.3,25.4,13.8,75.0,13.7,360.0
Noida,28.5355,77.391,2026-07-22 05:00:00,26.0,94,0.4,6.8,38.2,38.6,19.9,59.0,19.0,358.0
Noida,28.5355,77.391,2026-07-22 06:00:00,25.7,95,1.6,12.3,37.6,38.0,20.7,60.0,18.0,392.0
Noida,28.5355,77.391,2026-07-22 07:00:00,27.0,92,0.3,14.5,36.3,36.9,21.5,62.0,16.7,444.0
Noida,28.5355,77.391,2026-07-22 08:00:00,27.6,87,0.7,14.7,36.3,36.7,20.7,71.0,15.4,471.0
Noida,28.5355,77.391,2026-07-22 09:00:00,29.5,78,0.1,14.0,34.9,35.5,16.6,95.0,14.4,448.0
Noida,28.5355,77.391,2026-07-22 10:00:00,30.8,75,0.0,14.3,31.9,32.6,10.8,127.0,13.5,401.0
Noida,28.5355,77.391,2026-07-22 11:00:00,31.4,68,0.1,17.9,36.2,74.7,6.5,151.0,12.9,359.0
Noida,28.5355,77.391,2026-07-22 12:00:00,31.7,66,0.1,16.1,48.4,194.6,4.4,163.0,12.4,330.0
Noida,28.5355,77.391,2026-07-22 13:00:00,32.5,65,0.0,13.8,48.0,199.3,3.8,168.0,12.2,307.0
Noida,28.5355,77.391,2026-07-22 14:00:00,32.1,67,0.2,13.1,47.4,187.2,5.7,166.0,12.6,303.0
Noida,28.5355,77.391,2026-07-22 15:00:00,32.0,66,0.4,12.5,48.1,186.3,11.5,155.0,13.6,327.0
Noida,28.5355,77.391,2026-07-22 16:00:00,31.3,71,0.7,10.7,56.2,271.9,19.8,138.0,15.2,370.0
Noida,28.5355,77.391,2026-07-22 17:00:00,29.1,90,0.5,7.3,13.8,20.4,12.6,133.0,11.5,423.0
Noida,28.5355,77.391,2026-07-22 18:00:00,29.8,86,0.1,3.5,15.1,17.9,22.3,112.0,14.1,494.0
Noida,28.5355,77.391,2026-07-22 19:00:00,29.5,88,0.0,4.2,20.9,21.9,35.5,84.0,17.6,575.0
Noida,28.5355,77.391,2026-07-22 20:00:00,29.3,85,0.0,6.3,22.6,22.9,43.5,65.0,20.1,627.0
Noida,28.5355,77.391,2026-07-22 21:00:00,28.5,85,0.3,9.8,20.3,20.4,41.5,63.0,20.3,634.0
Noida,28.5355,77.391,2026-07-22 22:00:00,28.3,86,0.1,11.1,18.7,18.7,34.3,71.0,19.5,612.0
Noida,28.5355,77.391,2026-07-22 23:00:00,28.2,86,0.0,10.9,15.9,15.9,27.8,76.0,18.8,569.0
Noida,28.5355,77.391,2026-07-23 00:00:00,28.3,84,0.0,12.9,13.8,13.8,24.0,75.0,18.8,494.0
Noida,28.5355,77.391,2026-07-23 01:00:00,28.0,84,0.0,12.4,18.3,49.7,21.0,72.0,18.9,399.0
Noida,28.5355,77.391,2026-07-23 02:00:00,27.8,84,0.0,12.6,21.9,59.6,18.8,69.0,18.9,329.0
Noida,28.5355,77.391,2026-07-23 03:00:00,27.6,83,0.0,11.7,25.8,67.1,17.8,65.0,18.5,305.0
Noida,28.5355,77.391,2026-07-23 04:00:00,27.3,84,0.0,11.5,31.7,95.0,17.5,61.0,18.0,307.0
Noida,28.5355,77.391,2026-07-23 05:00:00,26.7,94,0.0,8.6,29.6,58.2,19.0,58.0,18.3,320.0
Noida,28.5355,77.391,2026-07-23 06:00:00,27.2,92,0.0,9.7,31.8,65.9,18.0,65.0,18.2,349.0
Noida,28.5355,77.391,2026-07-23 07:00:00,27.0,91,0.6,9.8,35.6,91.5,16.6,75.0,18.1,388.0
Noida,28.5355,77.391,2026-07-23 08:00:00,27.2,89,0.7,12.5,27.0,38.4,14.6,90.0,17.6,408.0
Noida,28.5355,77.391,2026-07-23 09:00:00,29.5,77,0.0,13.8,22.3,25.4,11.5,113.0,16.5,388.0
Noida,28.5355,77.391,2026-07-23 10:00:00,30.9,73,0.1,15.1,19.8,20.5,7.8,140.0,15.0,348.0
Noida,28.5355,77.391,2026-07-23 11:00:00,31.5,65,0.1,17.2,18.5,18.6,5.3,158.0,13.7,319.0
Noida,28.5355,77.391,2026-07-23 12:00:00,31.8,65,0.3,17.6,73.3,558.8,4.7,161.0,12.6,310.0
Noida,28.5355,77.391,2026-07-23 13:00:00,32.5,64,0.3,15.2,63.6,420.0,5.2,156.0,11.8,311.0
Noida,28.5355,77.391,2026-07-23 14:00:00,32.9,63,0.0,14.1,51.1,279.4,6.5,151.0,11.9,326.0
Noida,28.5355,77.391,2026-07-23 15:00:00,30.1,79,2.4,8.9,46.8,250.5,8.4,151.0,13.6,359.0
Noida,28.5355,77.391,2026-07-23 16:00:00,31.7,69,0.3,10.6,42.1,195.6,11.0,151.0,16.3,404.0
Noida,28.5355,77.391,2026-07-23 17:00:00,32.0,65,0.1,15.6,24.4,24.4,21.3,119.0,12.5,451.0
Noida,28.5355,77.391,2026-07-23 18:00:00,30.8,71,0.0,10.7,26.8,26.8,24.1,110.0,14.1,506.0
Noida,28.5355,77.391,2026-07-23 19:00:00,30.1,74,0.0,9.6,28.3,28.3,27.9,98.0,16.4,563.0
Noida,28.5355,77.391,2026-07-23 20:00:00,27.8,86,0.6,10.9,29.9,30.0,29.7,90.0,18.0,587.0
Noida,28.5355,77.391,2026-07-23 21:00:00,27.1,92,0.8,10.8,31.7,31.8,27.9,89.0,18.7,556.0
Noida,28.5355,77.391,2026-07-23 22:00:00,27.1,92,0.0,11.2,33.1,33.2,24.2,91.0,18.7,493.0
Noida,28.5355,77.391,2026-07-23 23:00:00,27.4,88,0.1,13.4,34.0,34.5,20.9,92.0,18.1,432.0
Noida,28.5355,77.391,2026-07-24 00:00:00,27.1,89,0.0,12.0,33.2,33.9,18.9,88.0,16.3,380.0
Noida,28.5355,77.391,2026-07-24 01:00:00,27.1,89,0.0,11.7,33.4,34.0,17.2,83.0,13.8,329.0
Noida,28.5355,77.391,2026-07-24 02:00:00,26.9,89,0.0,10.5,34.5,34.8,16.1,78.0,12.3,294.0
Noida,28.5355,77.391,2026-07-24 03:00:00,26.8,90,0.0,10.1,35.6,35.7,15.5,75.0,12.6,279.0
Noida,28.5355,77.391,2026-07-24 04:00:00,26.6,90,0.0,11.2,35.9,35.9,15.4,74.0,13.8,279.0
Noida,28.5355,77.391,2026-07-24 05:00:00,26.0,96,0.0,9.8,42.4,42.5,16.6,73.0,19.4,293.0
Noida,28.5355,77.391,2026-07-24 06:00:00,26.2,94,0.2,11.9,41.0,41.0,16.6,74.0,18.3,336.0
Noida,28.5355,77.391,2026-07-24 07:00:00,27.3,89,0.0,11.9,35.5,35.5,16.4,77.0,16.6,394.0
Noida,28.5355,77.391,2026-07-24 08:00:00,28.4,82,0.1,17.2,29.5,29.5,15.4,84.0,15.1,422.0
Noida,28.5355,77.391,2026-07-24 09:00:00,29.4,78,0.2,17.9,23.7,23.7,12.7,99.0,13.7,392.0
Noida,28.5355,77.391,2026-07-24 10:00:00,30.1,76,0.3,16.0,20.0,20.0,9.1,119.0,12.4,332.0
Noida,28.5355,77.391,2026-07-24 11:00:00,30.8,73,0.2,15.1,18.1,18.2,6.5,133.0,11.4,286.0
Noida,28.5355,77.391,2026-07-24 12:00:00,31.7,72,0.5,14.3,16.5,16.6,5.6,137.0,10.7,264.0
Noida,28.5355,77.391,2026-07-24 13:00:00,30.9,73,0.3,14.7,16.1,16.2,5.7,135.0,10.4,255.0
Noida,28.5355,77.391,2026-07-24 14:00:00,29.4,84,1.2,9.6,14.3,14.3,6.4,133.0,10.3,270.0
Noida,28.5355,77.391,2026-07-24 15:00:00,30.7,75,0.1,8.7,13.8,13.9,7.1,133.0,10.6,313.0
Noida,28.5355,77.391,2026-07-24 16:00:00,30.8,76,0.3,9.0,13.6,13.8,8.4,133.0,11.3,379.0
Noida,28.5355,77.391,2026-07-24 17:00:00,31.1,78,0.1,9.0,19.8,20.2,11.7,114.0,10.5,466.0
Noida,28.5355,77.391,2026-07-24 18:00:00,30.6,80,0.0,9.2,25.3,25.6,23.3,92.0,12.9,612.0
Noida,28.5355,77.391,2026-07-24 19:00:00,29.9,81,0.0,11.2,32.1,32.4,39.0,63.0,16.3,778.0
Noida,28.5355,77.391,2026-07-24 20:00:00,29.5,82,0.0,12.1,36.0,36.4,48.4,42.0,18.5,845.0
Noida,28.5355,77.391,2026-07-24 21:00:00,29.1,83,0.0,11.9,35.6,36.7,45.6,39.0,18.4,722.0
Noida,28.5355,77.391,2026-07-24 22:00:00,28.9,83,0.0,12.1,33.9,36.2,36.6,45.0,17.2,500.0
Noida,28.5355,77.391,2026-07-24 23:00:00,28.6,83,0.1,14.5,31.1,35.0,28.8,50.0,16.4,328.0
Noida,28.5355,77.391,2026-07-25 00:00:00,28.6,80,0.0,13.8,27.0,32.5,24.8,51.0,16.9,268.0
Noida,28.5355,77.391,2026-07-25 01:00:00,28.4,82,0.0,12.7,25.4,32.2,21.9,52.0,17.9,259.0
Noida,28.5355,77.391,2026-07-25 02:00:00,28.2,84,0.0,11.4,24.9,31.2,20.1,51.0,18.4,260.0
Noida,28.5355,77.391,2026-07-25 03:00:00,28.0,85,0.1,11.0,24.9,31.3,19.7,47.0,18.0,260.0
Noida,28.5355,77.391,2026-07-25 04:00:00,27.7,88,0.3,10.4,25.6,34.6,20.4,43.0,17.2,270.0
Noida,28.5355,77.391,2026-07-25 05:00:00,27.4,90,0.1,10.0,26.0,31.9,19.7,42.0,14.7,289.0
Noida,28.5355,77.391,2026-07-25 06:00:00,27.7,89,0.0,9.7,26.4,31.1,18.8,48.0,14.5,327.0
Noida,28.5355,77.391,2026-07-25 07:00:00,28.6,81,0.0,11.7,26.7,31.0,17.5,56.0,14.3,375.0
Noida,28.5355,77.391,2026-07-25 08:00:00,29.4,79,0.2,13.0,26.6,31.7,15.5,68.0,13.7,398.0
Noida,28.5355,77.391,2026-07-25 09:00:00,30.3,74,0.1,12.0,25.7,33.6,12.3,86.0,12.6,376.0
Noida,28.5355,77.391,2026-07-25 10:00:00,30.1,76,0.2,12.1,24.8,35.4,8.4,106.0,11.2,329.0
Noida,28.5355,77.391,2026-07-25 11:00:00,32.0,64,0.1,14.7,22.1,32.6,5.6,122.0,10.2,291.0
Noida,28.5355,77.391,2026-07-25 12:00:00,31.9,65,0.2,13.1,21.1,30.7,4.3,130.0,9.9,268.0
Noida,28.5355,77.391,2026-07-25 13:00:00,32.5,64,0.3,13.7,26.4,63.1,4.2,133.0,9.9,252.0
Noida,28.5355,77.391,2026-07-25 14:00:00,32.4,65,0.5,13.9,23.9,39.2,5.7,131.0,10.1,257.0
Noida,28.5355,77.391,2026-07-25 15:00:00,32.6,63,0.3,13.8,23.1,33.5,9.2,122.0,10.2,289.0
Noida,28.5355,77.391,2026-07-25 16:00:00,30.3,77,0.5,10.7,23.7,32.5,14.4,108.0,10.5,341.0
Noida,28.5355,77.391,2026-07-25 17:00:00,30.3,77,0.0,10.6,31.0,37.0,20.8,94.0,8.8,401.0
Noida,28.5355,77.391,2026-07-25 18:00:00,29.3,82,1.4,9.5,37.3,41.3,26.7,83.0,11.0,476.0
Noida,28.5355,77.391,2026-07-25 19:00:00,28.8,86,0.0,9.6,42.1,45.1,34.7,67.0,14.0,559.0
Noida,28.5355,77.391,2026-07-25 20:00:00,28.1,88,0.0,8.9,39.9,41.9,39.5,56.0,16.2,612.0
Noida,28.5355,77.391,2026-07-25 21:00:00,27.8,88,0.0,7.4,38.2,39.3,38.3,53.0,16.7,617.0
Noida,28.5355,77.391,2026-07-25 22:00:00,27.7,89,0.0,8.1,37.7,38.4,34.0,54.0,16.3,593.0
Noida,28.5355,77.391,2026-07-25 23:00:00,27.7,94,0.0,6.5,36.9,37.4,29.7,56.0,15.8,556.0
Noida,28.5355,77.391,2026-07-26 00:00:00,27.9,95,0.1,9.4,35.7,36.1,26.1,58.0,15.1,499.0
Noida,28.5355,77.391,2026-07-26 01:00:00,27.7,95,0.0,7.8,34.3,34.7,22.5,61.0,14.2,429.0
Noida,28.5355,77.391,2026-07-26 02:00:00,27.4,95,0.0,8.5,33.9,34.1,20.2,62.0,13.7,382.0
Noida,28.5355,77.391,2026-07-26 03:00:00,27.4,95,0.0,6.2,34.5,34.8,20.3,58.0,14.0,379.0
Noida,28.5355,77.391,2026-07-26 04:00:00,27.3,95,0.0,4.9,36.2,37.6,21.7,52.0,14.7,399.0
Noida,28.5355,77.391,2026-07-26 05:00:00,28.0,95,0.1,2.7,26.7,27.8,19.6,59.0,13.7,413.0
Noida,28.5355,77.391,2026-07-26 06:00:00,27.5,96,0.1,1.9,29.7,30.6,18.5,66.0,14.8,412.0
Noida,28.5355,77.391,2026-07-26 07:00:00,27.9,94,0.8,3.3,30.5,31.9,17.0,77.0,16.2,405.0
Noida,28.5355,77.391,2026-07-26 08:00:00,29.4,87,0.0,1.9,31.0,33.2,14.9,92.0,17.3,385.0
Noida,28.5355,77.391,2026-07-26 09:00:00,30.9,78,0.0,3.2,31.7,36.0,11.9,113.0,17.6,340.0
Noida,28.5355,77.391,2026-07-26 10:00:00,31.7,73,0.4,4.2,31.1,38.2,8.5,138.0,17.4,283.0
Noida,28.5355,77.391,2026-07-26 11:00:00,32.7,69,0.1,3.9,29.3,39.3,5.9,158.0,17.2,243.0
Noida,28.5355,77.391,2026-07-26 12:00:00,32.9,69,0.1,4.7,28.7,39.8,4.6,170.0,17.0,233.0
Noida,28.5355,77.391,2026-07-26 13:00:00,33.8,64,0.1,4.9,29.4,40.6,4.2,178.0,16.8,241.0
Noida,28.5355,77.391,2026-07-26 14:00:00,33.8,61,0.1,4.4,29.6,41.0,4.6,181.0,16.8,255.0
Noida,28.5355,77.391,2026-07-26 15:00:00,34.0,59,0.0,2.7,29.6,41.0,3.6,181.0,16.5,237.0
Noida,28.5355,77.391,2026-07-26 16:00:00,33.8,60,0.0,0.9,32.9,69.6,3.4,176.0,16.5,227.0
Noida,28.5355,77.391,2026-07-26 17:00:00,33.8,64,0.0,4.6,32.6,45.8,9.3,142.0,13.5,328.0
Noida,28.5355,77.391,2026-07-26 18:00:00,32.8,72,0.0,3.7,40.0,50.1,29.0,111.0,18.3,647.0
Noida,28.5355,77.391,2026-07-26 19:00:00,31.5,78,0.0,4.1,55.3,65.0,56.1,68.0,24.9,1078.0
Noida,28.5355,77.391,2026-07-26 20:00:00,30.9,81,0.0,3.7,67.8,77.3,75.8,34.0,29.4,1412.0
Noida,28.5355,77.391,2026-07-26 21:00:00,30.5,83,0.0,3.5,75.0,84.1,80.7,20.0,30.0,1556.0
Noida,28.5355,77.391,2026-07-26 22:00:00,30.0,85,0.0,3.8,75.4,83.6,78.2,15.0,28.6,1604.0
Noida,28.5355,77.391,2026-07-26 23:00:00,30.2,85,0.0,1.5,78.9,86.8,75.1,12.0,26.8,1625.0
Noida,28.5355,77.391,2026-07-27 00:00:00,29.8,86,0.0,0.8,80.3,87.5,73.6,8.0,25.1,1643.0
Noida,28.5355,77.391,2026-07-27 01:00:00,29.5,87,0.0,0.4,79.6,86.6,71.6,6.0,23.0,1635.0
Noida,28.5355,77.391,2026-07-27 02:00:00,29.1,88,0.0,2.0,81.0,88.0,69.5,5.0,21.4,1601.0
Noida,28.5355,77.391,2026-07-27 03:00:00,28.7,89,0.0,3.2,83.4,91.0,68.4,2.0,20.5,1542.0
Noida,28.5355,77.391,2026-07-27 04:00:00,28.7,90,0.0,1.3,86.1,94.3,67.2,0.0,20.0,1458.0
Noida,28.5355,77.391,2026-07-27 05:00:00,29.2,90,0.0,0.4,75.2,82.4,67.7,2.0,22.2,1345.0
Noida,28.5355,77.391,2026-07-27 06:00:00,29.5,88,0.0,2.4,78.9,86.1,59.3,21.0,25.3,1187.0
Noida,28.5355,77.391,2026-07-27 07:00:00,30.7,82,0.0,0.5,62.9,69.6,47.4,48.0,29.4,1001.0
Noida,28.5355,77.391,2026-07-27 08:00:00,31.8,74,0.1,0.9,47.0,58.1,36.0,78.0,31.2,833.0
Noida,28.5355,77.391,2026-07-27 09:00:00,32.5,71,0.2,2.8,38.4,66.1,25.8,111.0,28.6,687.0
Noida,28.5355,77.391,2026-07-27 10:00:00,33.2,65,0.3,3.6,33.2,64.7,16.2,147.0,23.8,558.0
Noida,28.5355,77.391,2026-07-27 11:00:00,34.5,55,0.1,3.0,32.2,75.4,9.3,174.0,20.0,480.0
Noida,28.5355,77.391,2026-07-27 12:00:00,35.1,55,0.0,6.0,29.8,58.4,6.4,189.0,18.5,484.0
Noida,28.5355,77.391,2026-07-27 13:00:00,35.2,55,0.0,4.2,29.2,54.9,6.1,196.0,17.9,539.0
Noida,28.5355,77.391,2026-07-27 14:00:00,35.2,54,0.0,6.6,28.8,53.1,6.8,197.0,17.4,580.0
Noida,28.5355,77.391,2026-07-27 15:00:00,34.9,55,0.0,6.3,27.7,52.4,5.9,194.0,16.3,564.0
Noida,28.5355,77.391,2026-07-27 16:00:00,33.7,61,0.3,6.8,26.8,52.2,5.9,186.0,15.4,534.0
Noida,28.5355,77.391,2026-07-27 17:00:00,33.4,65,0.1,3.2,38.4,109.4,21.3,119.0,13.8,554.0
Noida,28.5355,77.391,2026-07-27 18:00:00,31.9,75,0.0,3.6,44.4,100.1,33.7,95.0,16.4,698.0
Noida,28.5355,77.391,2026-07-27 19:00:00,30.9,80,0.0,8.3,54.9,98.0,50.4,63.0,19.9,893.0
Noida,28.5355,77.391,2026-07-27 20:00:00,29.9,84,0.0,11.6,76.8,286.8,59.5,42.0,22.1,983.0
Noida,28.5355,77.391,2026-07-27 21:00:00,29.3,86,0.1,10.4,132.2,789.8,53.7,44.0,21.8,866.0
Noida,28.5355,77.391,2026-07-27 22:00:00,28.3,89,0.2,14.9,81.0,282.2,40.4,58.0,20.1,644.0
Noida,28.5355,77.391,2026-07-27 23:00:00,28.9,88,1.2,18.7,61.0,158.8,29.6,68.0,18.3,465.0
Noida,28.5355,77.391,2026-07-28 00:00:00,27.4,93,0.4,11.1,53.0,114.1,25.2,68.0,16.6,390.0
Noida,28.5355,77.391,2026-07-28 01:00:00,26.7,94,3.3,4.3,48.2,86.8,23.2,65.0,14.8,359.0
Noida,28.5355,77.391,2026-07-28 02:00:00,25.4,99,6.2,7.7,45.4,71.5,22.3,60.0,13.6,341.0
Noida,28.5355,77.391,2026-07-28 03:00:00,25.9,97,0.9,8.8,43.3,62.2,22.2,54.0,13.3,324.0
Noida,28.5355,77.391,2026-07-28 04:00:00,26.2,97,0.7,9.2,41.8,56.0,23.1,47.0,13.6,321.0
Noida,28.5355,77.391,2026-07-28 05:00:00,28.5,94,0.4,6.4,43.1,101.3,24.9,41.0,12.8,341.0
Noida,28.5355,77.391,2026-07-28 06:00:00,27.8,93,0.1,10.5,40.9,89.2,24.2,44.0,12.5,408.0
Noida,28.5355,77.391,2026-07-28 07:00:00,28.0,92,0.4,8.5,37.6,73.6,23.0,50.0,12.1,497.0
Noida,28.5355,77.391,2026-07-28 08:00:00,26.8,97,6.6,11.1,34.5,68.0,21.1,62.0,12.0,544.0
Noida,28.5355,77.391,2026-07-28 09:00:00,27.0,93,2.1,12.4,33.2,65.9,17.7,87.0,12.7,507.0
Noida,28.5355,77.391,2026-07-28 10:00:00,27.8,90,2.0,6.5,32.7,64.7,13.4,119.0,13.7,427.0
Noida,28.5355,77.391,2026-07-28 11:00:00,26.7,92,1.3,9.9,29.9,53.6,10.0,145.0,14.4,365.0
